
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west | 
     62.88376 |      60.97382 |      60.97382 |       0.00000 |      18.34998 |      13.34998 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      26.88025 |       8.91187 |      15.73768 |       0.91796 |     654.39301 |     161.14421 |      32.13705 |     -36.74155 |     -73.04590 |    3106.14429 |    3088.11792 |       0.00000 |    3104.25317 |     -38.00000 |     -75.00000 | 
     63.88387 |      61.97382 |      61.97382 |       0.00000 |      18.35024 |      13.35024 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      26.77049 |       8.68383 |      15.43543 |       0.91496 |     654.12848 |     158.86972 |      32.13670 |     -36.74065 |     -73.04536 |    3221.51562 |    3203.75391 |       0.00000 |    3219.55420 |     -38.00000 |     -75.00000 | 
     64.88373 |      62.97377 |      62.97377 |       0.00000 |      18.35050 |      13.35050 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      26.65820 |       8.45024 |      15.14638 |       0.91187 |     653.85730 |     157.04041 |      32.13633 |     -36.73975 |     -73.04482 |    3339.64624 |    3319.62964 |       0.00000 |    3337.66333 |     -38.00000 |     -75.00000 | 
     65.88387 |      63.97382 |      63.97382 |       0.00000 |      18.35077 |      13.35076 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      26.54488 |       8.21419 |      14.85855 |       0.90876 |     653.58325 |     155.29375 |      32.13597 |     -36.73886 |     -73.04428 |    3459.01978 |    3436.83203 |       0.00000 |    3457.01147 |     -38.00000 |     -75.00000 | 
     66.88374 |      64.97382 |      64.97382 |       0.00000 |      18.35102 |      13.35102 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      26.43092 |       7.97649 |      14.58158 |       0.90562 |     653.30707 |     153.85008 |      32.13560 |     -36.73798 |     -73.04375 |    3579.20020 |    3554.91138 |       0.00000 |    3577.19580 |     -38.00000 |     -75.00000 | 
     67.88380 |      65.97398 |      65.97398 |       0.00000 |      18.35129 |      13.35128 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      26.31747 |       7.73954 |      14.31356 |       0.90250 |     653.03168 |     152.59818 |      32.13523 |     -36.73710 |     -73.04322 |    3698.99756 |    3672.35889 |       0.00000 |    3697.00415 |     -38.00000 |     -75.00000 | 
     68.88373 |      66.97378 |      66.97378 |       0.00000 |      18.35155 |      13.35155 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      26.20467 |       7.50360 |      14.05556 |       0.89938 |     652.75732 |     151.56860 |      32.13486 |     -36.73622 |     -73.04268 |    3818.27759 |    3811.71558 |       0.00000 |    3816.29517 |     -38.00000 |     -75.00000 | 
     69.88383 |      67.97381 |      67.97381 |       0.00000 |      18.35181 |      13.35181 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      26.09358 |       7.27095 |      13.81266 |       0.89631 |     652.48676 |     150.81154 |      32.13450 |     -36.73534 |     -73.04214 |    3935.88696 |    3929.43506 |       0.00000 |    3933.93042 |     -38.00000 |     -75.00000 | 
     70.88382 |      68.97380 |      68.97380 |       0.00000 |      18.35207 |      13.35207 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      25.98309 |       7.03925 |      13.55151 |       0.89326 |     652.21710 |     149.61708 |      32.13414 |     -36.73447 |     -73.04160 |    4053.05005 |    4046.70142 |       0.00000 |    4051.08203 |     -38.00000 |     -75.00000 | 
     71.88380 |      69.97375 |      69.97375 |       0.00000 |      18.35233 |      13.35233 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      25.87230 |       6.80659 |      13.29516 |       0.89019 |     651.94629 |     148.56441 |      32.13378 |     -36.73359 |     -73.04106 |    4170.68359 |    4164.43213 |       0.00000 |    4168.71680 |     -38.00000 |     -75.00000 | 
     72.88380 |      70.97382 |      70.97382 |       0.00000 |      18.35259 |      13.35259 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      25.76182 |       6.57429 |      13.04104 |       0.88712 |     651.67572 |     147.55379 |      32.13342 |     -36.73272 |     -73.04052 |    4288.13818 |    4281.97852 |       0.00000 |    4286.17334 |     -38.00000 |     -75.00000 | 
     73.88370 |      71.97376 |      71.97376 |       0.00000 |      18.35285 |      13.35285 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      25.65156 |       6.34214 |      12.79191 |       0.88406 |     651.40521 |     146.66237 |      32.13306 |     -36.73185 |     -73.03998 |    4405.50781 |    4399.43262 |       0.00000 |    4403.55127 |     -38.00000 |     -75.00000 | 
     74.88381 |      72.97383 |      72.97383 |       0.00000 |      18.35311 |      13.35311 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      25.54199 |       6.11112 |      12.53747 |       0.88101 |     651.13599 |     145.61401 |      32.13270 |     -36.73099 |     -73.03943 |    4522.32324 |    4516.32715 |       0.00000 |    4520.35938 |     -38.00000 |     -75.00000 | 
     75.88377 |      73.97378 |      73.97378 |       0.00000 |      18.35337 |      13.35337 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      25.43106 |       5.87692 |      12.26614 |       0.87792 |     650.86292 |     144.27312 |      32.13234 |     -36.73013 |     -73.03887 |    4640.76318 |    4634.84766 |       0.00000 |    4638.77246 |     -38.00000 |     -75.00000 | 
     76.88377 |      74.97375 |      74.97375 |       0.00000 |      18.35363 |      13.35363 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      25.32009 |       5.64233 |      12.01761 |       0.87483 |     650.58929 |     143.45433 |      32.13197 |     -36.72928 |     -73.03832 |    4759.36230 |    4753.52197 |       0.00000 |    4757.38428 |     -38.00000 |     -75.00000 | 
     77.88368 |      75.97372 |      75.97372 |       0.00000 |      18.35389 |      13.35389 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      25.20972 |       5.40868 |      11.76449 |       0.87174 |     650.31659 |     142.50966 |      32.13161 |     -36.72842 |     -73.03777 |    4877.50098 |    4871.72949 |       0.00000 |    4875.52148 |     -38.00000 |     -75.00000 | 
     78.88381 |      76.97377 |      76.97377 |       0.00000 |      18.35415 |      13.35415 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |       8.13010 |       0.00000 |       0.00000 |       0.00000 |      25.09962 |       5.17529 |      11.52619 |       0.86866 |     650.04407 |     141.90587 |      32.13125 |     -36.72757 |     -73.03722 |    4995.48975 |    4989.78125 |       0.00000 |    4993.52734 |     -38.00000 |     -75.00000 | 
     79.88371 |      77.97372 |      77.97372 |       0.00000 |      18.35441 |      13.35441 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |      18.43495 |       0.00000 |       0.00000 |       0.00000 |      24.99153 |       4.94584 |      11.30420 |       0.86564 |     649.77612 |     141.57294 |      32.13089 |     -36.72671 |     -73.03667 |    5111.46631 |    5105.81592 |       0.00000 |    5109.54102 |     -38.00000 |     -75.00000 | 
     80.88380 |      78.97375 |      78.97375 |       0.00000 |      18.35467 |      13.35467 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |      26.56505 |       0.00000 |       0.00000 |       0.00000 |      24.88410 |       4.71751 |      11.05880 |       0.86262 |     649.50928 |     140.69630 |      32.13054 |     -36.72585 |     -73.03611 |    5226.92969 |    5221.33057 |       0.00000 |    5224.98682 |     -38.00000 |     -75.00000 | 
     81.88388 |      79.97378 |      79.97378 |       0.00000 |      18.35493 |      13.35493 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |      38.65981 |       0.00000 |       0.00000 |       0.00000 |      24.77624 |       4.48796 |      10.82130 |       0.85959 |     649.24091 |     140.03514 |      32.13018 |     -36.72500 |     -73.03556 |    5342.99365 |    5337.44043 |       0.00000 |    5341.05469 |     -38.00000 |     -75.00000 | 
     82.88372 |      80.97374 |      80.97374 |       0.00000 |      18.35519 |      13.35519 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |      51.34019 |       0.00000 |       0.00000 |       0.00000 |      24.66926 |       4.25995 |      10.58513 |       0.85659 |     648.97424 |     139.35527 |      32.12983 |     -36.72415 |     -73.03500 |    5458.27295 |    5452.75879 |       0.00000 |    5456.34033 |     -38.00000 |     -75.00000 | 
     83.88383 |      81.97377 |      81.97377 |       0.00000 |      18.35545 |      13.35545 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |      63.43495 |       0.00000 |       0.00000 |       0.00000 |      24.56141 |       4.02981 |      10.32778 |       0.85355 |     648.70508 |     138.26337 |      32.12947 |     -36.72330 |     -73.03445 |    5574.66553 |    5569.18555 |       0.00000 |    5572.70215 |     -38.00000 |     -75.00000 | 
     84.88373 |      82.97379 |      82.97379 |       0.00000 |      18.35571 |      13.35571 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |      71.56505 |       0.00000 |       0.00000 |       0.00000 |      24.45265 |       3.79740 |      10.07698 |       0.85048 |     648.43298 |     137.36790 |      32.12911 |     -36.72245 |     -73.03389 |    5692.17627 |    5686.72363 |       0.00000 |    5690.20947 |     -38.00000 |     -75.00000 | 
     85.88375 |      83.97379 |      83.97379 |       0.00000 |      18.35597 |      13.35597 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |      81.86990 |       0.00000 |       0.00000 |       0.00000 |      24.34367 |       3.56419 |       9.82113 |       0.84741 |     648.15997 |     136.37288 |      32.12875 |     -36.72161 |     -73.03333 |    5810.10596 |    5804.67529 |       0.00000 |    5808.12402 |     -38.00000 |     -75.00000 | 
     86.88373 |      84.97373 |      84.97373 |       0.00000 |      18.35623 |      13.35623 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |      90.00000 |       0.00000 |       0.00000 |       0.00000 |      24.23391 |       3.32899 |       9.56370 |       0.84430 |     647.88440 |     135.39380 |      32.12838 |     -36.72076 |     -73.03278 |    5929.03711 |    5923.62451 |       0.00000 |    5927.04443 |     -38.00000 |     -75.00000 | 
     87.88373 |      85.97371 |      85.97371 |       0.00000 |      18.35649 |      13.35649 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     108.43494 |       0.00000 |       0.00000 |       0.00000 |      24.12389 |       3.09294 |       9.30537 |       0.84119 |     647.60779 |     134.41040 |      32.12801 |     -36.71993 |     -73.03223 |    6048.39941 |    6042.99951 |       0.00000 |    6046.39600 |     -38.00000 |     -75.00000 | 
     88.88388 |      86.97375 |      86.97375 |       0.00000 |      18.35675 |      13.35675 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     116.56504 |       0.00000 |       0.00000 |       0.00000 |      24.01339 |       2.85550 |       9.04427 |       0.83806 |     647.32941 |     133.40057 |      32.12765 |     -36.71909 |     -73.03167 |    6168.47021 |    6163.07764 |       0.00000 |    6166.45215 |     -38.00000 |     -75.00000 | 
     89.88377 |      87.97375 |      87.97375 |       0.00000 |      18.35701 |      13.35701 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     128.65981 |       0.00000 |       0.00000 |       0.00000 |      23.90258 |       2.61706 |       8.78434 |       0.83491 |     647.04974 |     132.43867 |      32.12728 |     -36.71826 |     -73.03111 |    6289.02734 |    6283.63525 |       0.00000 |    6287.00635 |     -38.00000 |     -75.00000 | 
     90.88377 |      88.97375 |      88.97375 |       0.00000 |      18.35728 |      13.35728 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     135.00000 |       0.00000 |       0.00000 |       0.00000 |      23.79183 |       2.37842 |       8.53175 |       0.83176 |     646.76971 |     131.64308 |      32.12691 |     -36.71743 |     -73.03056 |    6409.68213 |    6404.28613 |       0.00000 |    6407.66748 |     -38.00000 |     -75.00000 | 
     91.88375 |      89.97375 |      89.97375 |       0.00000 |      18.35753 |      13.35754 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     153.43495 |       0.00000 |       0.00000 |       0.00000 |      23.68137 |       2.14007 |       8.27436 |       0.82862 |     646.48993 |     130.73820 |      32.12653 |     -36.71660 |     -73.02999 |    6530.20166 |    6524.79492 |       0.00000 |    6528.18018 |     -38.00000 |     -75.00000 | 
     92.88374 |      90.97375 |      90.97375 |       0.00000 |      18.35780 |      13.35780 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     161.56505 |       0.00000 |       0.00000 |       0.00000 |      23.57092 |       1.90140 |       8.02293 |       0.82547 |     646.20959 |     129.97401 |      32.12617 |     -36.71577 |     -73.02943 |    6650.87109 |    6645.44922 |       0.00000 |    6648.85645 |     -38.00000 |     -75.00000 | 
     93.88372 |      91.97372 |      91.97372 |       0.00000 |      18.35806 |      13.35806 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     171.86989 |       0.00000 |       0.00000 |       0.00000 |      23.46113 |       1.66383 |       7.77398 |       0.82233 |     645.93048 |     129.23615 |      32.12580 |     -36.71495 |     -73.02886 |    6770.98730 |    6765.54346 |       0.00000 |    6768.97754 |     -38.00000 |     -75.00000 | 
     94.88372 |      92.97385 |      92.97385 |       0.00000 |      18.35832 |      13.35832 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     180.00000 |       0.00000 |       0.00000 |       0.00000 |      23.35121 |       1.42565 |       7.51709 |       0.81919 |     645.65045 |     128.34879 |      32.12543 |     -36.71413 |     -73.02830 |    6891.41797 |    6885.94727 |       0.00000 |    6889.40430 |     -38.00000 |     -75.00000 | 
     95.88382 |      93.97376 |      93.97376 |       0.00000 |      18.35858 |      13.35858 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     195.94540 |       0.00000 |       0.00000 |       0.00000 |      23.24119 |       1.18689 |       7.25940 |       0.81604 |     645.36969 |     127.45649 |      32.12506 |     -36.71331 |     -73.02773 |    7012.15527 |    7006.65234 |       0.00000 |    7010.12744 |     -38.00000 |     -75.00000 | 
     96.88374 |      94.97370 |      94.97370 |       0.00000 |      18.35884 |      13.35884 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     206.56505 |       0.00000 |       0.00000 |       0.00000 |      23.13078 |       0.94697 |       6.99697 |       0.81287 |     645.08746 |     126.49104 |      32.12469 |     -36.71250 |     -73.02717 |    7133.46973 |    7127.92822 |       0.00000 |    7131.43066 |     -38.00000 |     -75.00000 | 
